,1st_flr_sf,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmtfin_type_1,exter_qual,fireplace_qu,fireplaces,foundation,full_bath,garage_area,garage_finish,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating_qc,house_style,id,kitchen_qual,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,overall_qual,roof_style,saleprice,total_bsmt_sf,wood_deck_sf,porch,pool,age_sold,remodelled,exterior
589,1092,No,1.0,3,3,3,3,1,CBlock,1,299.0,Fin,Attchd,1957.0,1092,0,3,1Story,2579,3,14850,Inside,69.0,1,0.0,None,20,RL,NAmes,5,Gable,141000,1092.0,268,1,0,49,0,wood
590,1241,No,1.0,4,6,4,0,0,PConc,1,569.0,Fin,Attchd,2007.0,1241,1,5,1Story,1841,4,4274,Inside,35.0,1,0.0,None,120,FV,Somerst,7,Gable,199900,1241.0,0,1,0,1,1,vinyl
591,1334,No,0.0,4,5,3,3,1,CBlock,2,630.0,RFn,Attchd,1977.0,1334,0,3,1Story,591,3,9650,Inside,80.0,0,360.0,BrkFace,20,RL,NWAmes,6,Gable,167900,1350.0,0,1,0,32,0,wood
592,1429,No,0.0,3,4,3,4,2,CBlock,1,572.0,Unf,Attchd,1960.0,1429,0,5,1Story,1897,4,14585,CulDSac,68.0,1,85.0,BrkFace,20,RL,NAmes,6,Gable,181900,1144.0,216,1,0,47,1,wood
593,1566,Av,1.0,4,6,4,0,0,PConc,2,750.0,RFn,Attchd,2008.0,1566,0,5,1Story,70,4,9000,Inside,75.0,0,36.0,Stone,20,FV,Somerst,8,Gable,262500,1566.0,144,1,0,2,0,vinyl
594,1316,No,0.0,4,6,3,3,2,PConc,1,520.0,RFn,Attchd,1977.0,2288,2,5,2Story,590,4,13774,Inside,68.0,1,283.0,BrkFace,60,RL,NWAmes,7,Hip,230000,908.0,321,1,0,32,1,wood
595,1709,Av,1.0,5,6,4,3,1,PConc,2,506.0,Fin,Attchd,1999.0,1709,0,5,1Story,1172,4,5119,CulDSac,50.0,1,60.0,BrkFace,120,FV,Somerst,9,Gable,328900,1698.0,97,1,0,9,1,metal
596,1721,No,1.0,4,6,4,0,0,PConc,2,554.0,RFn,Attchd,2005.0,1721,0,5,1Story,1714,4,9254,Inside,71.0,1,210.0,BrkFace,20,RL,NridgHt,8,Gable,232698,1721.0,168,1,0,2,0,vinyl
597,1254,Av,1.0,4,6,4,0,0,PConc,2,810.0,RFn,Attchd,2008.0,1254,0,5,1Story,829,4,10324,Corner,95.0,1,140.0,BrkFace,20,RL,CollgCr,8,Gable,221800,1254.0,168,1,0,1,0,vinyl
598,864,No,1.0,3,5,3,0,0,BrkTil,1,627.0,Unf,2Types,1973.0,1350,1,4,1.5Fin,1397,4,8375,Corner,63.0,0,0.0,None,50,RL,Sawyer,5,Gable,152400,576.0,0,0,0,67,1,wood
599,1630,No,0.0,4,1,4,3,1,PConc,2,451.0,Unf,Attchd,2000.0,1630,0,5,1Story,877,4,9750,Inside,75.0,0,171.0,BrkFace,20,RL,CollgCr,7,Gable,213000,1630.0,74,1,0,9,1,vinyl
600,831,No,0.0,4,1,4,0,0,PConc,2,449.0,RFn,Attchd,2005.0,1585,1,5,2Story,2477,4,7632,Inside,74.0,1,96.0,BrkFace,60,RL,SawyerW,7,Gable,184900,784.0,100,1,0,1,0,vinyl
601,1336,Mn,1.0,3,4,3,4,2,CBlock,1,375.0,Unf,Attchd,1953.0,1336,0,3,1Story,2871,3,15750,Corner,90.0,0,56.0,BrkFace,190,RL,Crawfor,5,Hip,157000,1165.0,0,0,0,53,0,metal
602,1211,No,0.0,3,4,3,3,1,CBlock,1,576.0,Unf,Detchd,1972.0,1211,0,4,1Story,2489,3,9240,Inside,68.0,1,0.0,None,20,RL,Sawyer,5,Hip,144000,864.0,161,0,0,44,1,wood
603,1353,No,1.0,4,6,3,3,1,CBlock,2,478.0,RFn,Attchd,1979.0,1353,0,5,1Story,1655,3,10400,Inside,80.0,0,253.0,BrkFace,20,RL,NWAmes,6,Gable,192350,1259.0,240,1,0,28,1,metal
604,1200,No,0.0,3,4,3,3,1,CBlock,2,440.0,RFn,Attchd,1966.0,1200,0,5,1Story,1891,3,8800,Inside,80.0,0,202.0,BrkFace,20,RL,NAmes,7,Hip,163500,1174.0,0,0,0,41,0,wood
605,1532,No,1.0,4,6,3,5,1,PConc,2,514.0,Unf,Attchd,1990.0,2329,1,5,2Story,1419,4,11839,Inside,86.0,0,99.0,BrkFace,60,RL,SawyerW,7,Hip,262280,1475.0,192,1,0,18,0,wood
606,1536,Av,1.0,4,6,4,0,0,PConc,2,532.0,RFn,Attchd,2002.0,1536,0,5,1Story,1473,4,9135,Inside,70.0,0,113.0,BrkFace,20,RL,CollgCr,7,Gable,214000,1536.0,192,1,0,6,1,vinyl
607,1811,No,0.0,3,5,3,4,1,PConc,1,470.0,Fin,Attchd,1956.0,1811,0,5,1Story,2868,5,14115,Inside,90.0,1,0.0,None,20,RL,Crawfor,6,Gable,230000,1073.0,0,1,0,50,1,stone
608,1071,No,0.0,5,1,4,4,1,PConc,2,947.0,RFn,Attchd,2006.0,2172,1,5,2Story,1695,4,14154,Corner,109.0,0,350.0,BrkFace,60,RL,NridgHt,7,Gable,280000,1063.0,192,1,0,1,0,vinyl
609,1073,No,1.0,3,6,3,0,0,CBlock,1,720.0,Unf,Detchd,1985.0,1073,0,4,1Story,2244,3,6565,Corner,65.0,0,0.0,None,20,C (all),IDOTRR,4,Gable,140000,1073.0,0,1,0,50,1,metal
610,1051,No,0.0,3,1,3,3,1,CBlock,1,442.0,Unf,Attchd,1966.0,1839,1,3,2Story,169,3,7700,Inside,70.0,0,351.0,BrkFace,60,RL,NAmes,6,Gable,155000,756.0,0,1,0,44,0,metal
611,1020,No,0.0,3,1,2,0,0,BrkTil,1,0.0,None,None,0.0,1020,0,2,1.5Unf,2670,2,4761,Corner,63.0,0,0.0,None,50,C (all),IDOTRR,3,Gable,64500,1020.0,0,1,0,88,1,wood
612,964,No,0.0,4,6,4,4,1,PConc,2,1017.0,RFn,2Types,2000.0,1802,1,5,2Story,247,4,12361,CulDSac,87.0,1,85.0,BrkFace,60,RL,SawyerW,6,Gable,218000,946.0,450,1,0,17,0,vinyl
613,1009,Av,0.0,3,5,3,2,1,CBlock,2,576.0,Unf,Detchd,1977.0,1009,0,3,SLvl,2137,3,9720,Inside,72.0,0,51.0,BrkFace,80,RL,CollgCr,5,Gable,160000,995.0,0,0,0,30,0,wood
614,1338,No,0.0,4,6,4,0,0,PConc,2,598.0,RFn,Attchd,2007.0,1338,0,5,1Story,1794,4,8640,Inside,72.0,0,0.0,None,20,FV,Somerst,8,Gable,208900,1338.0,0,1,0,0,0,vinyl
615,703,No,0.0,4,1,4,0,0,PConc,2,540.0,Unf,Detchd,2007.0,1392,0,5,2Story,1164,4,3180,Inside,30.0,0,0.0,None,160,FV,Somerst,7,Gable,146000,689.0,0,1,0,1,0,vinyl
616,1288,No,1.0,4,6,4,4,2,PConc,1,500.0,Fin,Attchd,1996.0,1288,1,5,1Story,1179,5,14963,Inside,38.0,2,0.0,None,120,RL,Veenker,8,Gable,245500,1260.0,120,1,0,12,0,brick
617,1013,No,0.0,3,1,3,0,0,BrkTil,1,160.0,Unf,Detchd,1926.0,1013,0,5,1.5Unf,1340,3,5000,Inside,50.0,0,0.0,None,45,RM,BrkSide,6,Gable,113000,992.0,0,1,0,82,1,metal
618,1782,Gd,1.0,5,6,4,4,2,PConc,2,932.0,Fin,Attchd,2004.0,1782,0,5,1Story,436,4,16870,FR3,129.0,1,238.0,BrkFace,20,RL,NridgHt,8,Hip,296000,1782.0,99,1,0,5,1,vinyl
619,1922,Gd,1.0,5,6,4,4,1,PConc,2,676.0,Fin,Attchd,2005.0,1922,0,5,1Story,1636,4,14157,Corner,86.0,1,200.0,Stone,20,RL,StoneBr,9,Hip,377426,1922.0,178,1,0,2,1,vinyl
620,1718,Gd,1.0,5,6,5,4,1,PConc,2,786.0,Fin,Attchd,2008.0,1718,0,5,1Story,421,5,12456,FR2,96.0,0,230.0,Stone,20,RL,NridgHt,10,Hip,337500,1700.0,216,1,0,3,1,cemt_agg
621,2492,Gd,1.0,5,6,5,5,1,PConc,2,949.0,Fin,Attchd,2004.0,2492,1,5,1Story,457,5,14836,Inside,100.0,1,730.0,Stone,20,RL,NridgHt,10,Hip,552000,2492.0,226,1,0,5,1,cemt_agg
622,624,Mn,0.0,2,1,3,0,0,CBlock,1,265.0,Unf,Attchd,1948.0,936,0,5,1.5Fin,2834,3,6956,Inside,56.0,0,0.0,None,50,RL,Edwards,4,Gable,97900,624.0,0,0,0,58,1,vinyl
623,1218,No,0.0,4,6,4,0,0,PConc,2,676.0,Fin,Attchd,2009.0,1218,0,5,1Story,517,4,7862,Inside,75.0,1,0.0,None,20,FV,Somerst,6,Gable,208300,1218.0,0,1,0,0,0,vinyl
624,910,Mn,0.0,4,1,3,3,1,PConc,2,816.0,Unf,Attchd,1996.0,1820,1,5,2Story,1566,4,11050,Inside,68.0,0,0.0,None,60,RL,Mitchel,7,Gable,213000,910.0,318,1,0,12,1,vinyl
625,880,Av,0.0,4,1,3,0,0,PConc,2,527.0,Fin,Attchd,1998.0,1724,1,5,2Story,1439,4,8924,CulDSac,57.0,1,0.0,None,60,RL,CollgCr,7,Gable,188000,880.0,120,1,0,10,1,vinyl
626,1336,No,0.0,3,3,3,3,1,CBlock,1,488.0,RFn,Attchd,1958.0,1336,1,5,1Story,2577,3,9610,Corner,68.0,1,632.0,BrkFace,20,RL,NAmes,6,Hip,162000,1121.0,80,0,0,48,0,wood
627,910,No,0.0,3,4,3,0,0,CBlock,1,282.0,Unf,Attchd,1950.0,1558,1,3,1.5Fin,2241,3,13710,Inside,75.0,0,0.0,None,50,RM,IDOTRR,5,Gable,152000,910.0,289,0,0,57,0,wood
628,991,No,0.0,4,6,4,4,1,PConc,2,678.0,RFn,Attchd,2004.0,1947,1,5,2Story,71,4,12552,Corner,100.0,0,0.0,None,60,FV,Somerst,7,Gable,254900,991.0,0,1,0,6,1,vinyl
629,832,Av,0.0,4,6,4,0,0,PConc,2,483.0,RFn,Attchd,1994.0,1657,1,5,2Story,1143,4,14565,CulDSac,43.0,2,145.0,BrkFace,60,RL,SawyerW,7,Gable,189000,832.0,144,1,0,14,1,vinyl
630,2064,No,1.0,4,6,4,2,2,CBlock,2,550.0,Fin,Attchd,1978.0,2064,0,3,1Story,1021,4,18559,CulDSac,56.0,1,383.0,BrkFace,20,RL,NWAmes,7,Hip,235000,2048.0,200,0,0,30,0,wood
631,1164,No,1.0,3,5,3,0,0,CBlock,1,240.0,Unf,Detchd,1950.0,1164,0,3,1Story,1416,3,10880,Inside,68.0,0,0.0,None,190,RL,Edwards,5,Gable,125000,1164.0,0,1,0,58,0,metal
632,836,No,0.0,4,1,3,0,0,CBlock,1,308.0,Unf,Attchd,1975.0,836,0,5,1Story,35,3,2280,FR2,24.0,0,0.0,None,120,RL,NPkVill,7,Gable,120000,836.0,0,1,0,35,0,wood
633,1600,None,0.0,0,0,3,0,0,CBlock,1,270.0,Unf,Attchd,1951.0,1600,1,3,1Story,2904,3,31250,Inside,125.0,0,0.0,None,20,A (agr),Mitchel,1,Gable,81500,0.0,0,1,0,55,0,cemt_agg
634,816,Av,1.0,4,6,3,0,0,CBlock,1,0.0,None,None,0.0,816,0,3,SFoyer,2174,3,11841,Inside,81.0,0,104.0,BrkFace,90,RL,Edwards,6,Gable,118500,816.0,0,1,0,17,0,wood
635,1766,Mn,1.0,5,6,5,4,1,PConc,2,478.0,Fin,Attchd,2009.0,1766,1,5,1Story,522,5,9187,Inside,85.0,0,162.0,Stone,20,FV,Somerst,9,Gable,370878,1766.0,195,1,0,0,0,cemt_agg
636,1001,No,0.0,3,4,3,0,0,CBlock,2,871.0,Unf,2Types,1949.0,2002,0,3,2Story,2211,3,6270,Inside,82.0,0,0.0,None,90,RH,Crawfor,5,Gable,145000,1001.0,0,0,0,58,1,metal
637,1137,No,0.0,3,4,4,3,2,CBlock,1,431.0,Unf,Attchd,1939.0,1954,1,5,1.5Fin,1539,4,15660,Corner,68.0,1,312.0,BrkFace,50,RL,Crawfor,7,Gable,311500,798.0,0,1,0,69,1,vinyl
638,1364,Av,1.0,4,6,4,4,1,PConc,2,437.0,Fin,Attchd,2006.0,1364,0,5,1Story,2420,4,3087,Inside,43.0,0,14.0,BrkFace,120,RL,Blmngtn,7,Gable,210250,1220.0,100,1,0,0,0,vinyl
639,920,No,1.0,4,6,4,0,0,PConc,2,492.0,RFn,BuiltIn,2002.0,1861,1,5,2Story,2779,4,13450,Corner,95.0,1,0.0,None,60,RL,CollgCr,7,Gable,200000,916.0,146,1,0,4,0,vinyl
640,1302,None,0.0,0,0,3,0,0,CBlock,2,539.0,Unf,Attchd,1977.0,1734,0,3,1.5Fin,953,4,10125,Inside,75.0,0,0.0,None,90,RL,Mitchel,5,Gable,126000,0.0,0,0,0,32,0,wood
641,717,No,0.0,2,1,4,0,0,BrkTil,1,281.0,Unf,Detchd,1940.0,1039,0,4,2Story,658,3,8146,Corner,80.0,0,0.0,None,70,RL,OldTown,4,Gable,114000,405.0,0,1,0,109,1,metal
642,833,No,0.0,2,1,4,0,0,BrkTil,2,720.0,Unf,Detchd,1974.0,1510,0,3,2Story,714,4,9600,Inside,60.0,0,0.0,None,70,RM,OldTown,4,Gable,87500,677.0,0,1,0,99,1,vinyl
643,1164,Mn,1.0,5,6,4,4,1,PConc,3,729.0,Fin,BuiltIn,2005.0,2541,1,5,2Story,1637,5,12328,Inside,98.0,1,146.0,Stone,60,RL,StoneBr,8,Hip,349265,1149.0,120,1,0,2,0,vinyl
644,1512,Gd,0.0,4,4,4,0,0,PConc,2,845.0,RFn,Attchd,2004.0,1512,0,5,1Story,538,4,10141,Inside,76.0,1,264.0,BrkFace,20,RL,SawyerW,8,Gable,203000,1512.0,210,1,0,5,0,vinyl
645,1434,No,0.0,4,6,4,3,1,PConc,2,527.0,RFn,Attchd,2001.0,1434,0,5,1Story,546,4,8529,Inside,65.0,1,0.0,None,20,RL,SawyerW,7,Gable,189000,1454.0,290,1,0,8,0,vinyl
646,812,No,1.0,4,6,4,0,0,PConc,2,628.0,RFn,Attchd,2003.0,1653,1,5,2Story,533,4,8127,Inside,65.0,1,0.0,None,60,FV,Somerst,7,Gable,209000,812.0,0,1,0,6,0,vinyl
647,1090,Mn,0.0,2,1,3,0,0,BrkTil,2,357.0,Unf,Detchd,1930.0,2007,0,4,2Story,718,5,8400,Corner,70.0,0,0.0,None,70,RM,OldTown,6,Gable,160000,917.0,0,1,0,109,1,cemt_agg
648,1037,Gd,1.0,2,5,3,0,0,CBlock,1,431.0,RFn,Attchd,1974.0,1037,0,3,1Story,1830,3,10751,CulDSac,44.0,1,44.0,BrkFace,20,RL,Sawyer,5,Gable,129000,1037.0,136,1,0,33,0,wood
649,1389,Av,1.0,4,5,3,3,1,CBlock,1,418.0,RFn,Attchd,1975.0,1389,0,4,1Story,2929,3,10010,Inside,77.0,0,0.0,None,20,RL,Mitchel,5,Gable,170000,1389.0,240,1,0,32,1,wood
650,694,No,0.0,3,2,3,4,1,PConc,1,352.0,Unf,Detchd,1990.0,694,0,3,1Story,2207,4,4280,Inside,40.0,0,0.0,None,30,RL,Crawfor,5,Gable,90350,440.0,0,1,0,94,1,wood
651,572,No,0.0,3,1,3,0,0,BrkTil,1,0.0,None,None,0.0,1096,0,2,1.5Fin,1417,3,9600,Corner,60.0,0,0.0,None,50,RL,Edwards,6,Gable,79000,572.0,0,1,0,84,1,wood
652,894,No,1.0,3,5,3,0,0,PConc,1,552.0,Unf,Attchd,1975.0,894,0,3,1Story,2787,3,9800,Corner,70.0,0,0.0,None,20,RL,CollgCr,5,Gable,149900,894.0,256,0,0,34,0,vinyl
653,864,No,1.0,4,3,3,0,0,CBlock,1,576.0,Unf,Detchd,1977.0,864,0,3,1Story,1037,3,7560,Inside,63.0,0,0.0,None,20,RL,NAmes,5,Hip,123000,864.0,0,0,0,37,0,metal
654,1095,No,1.0,3,1,3,0,0,BrkTil,2,779.0,Unf,2Types,1920.0,1774,0,2,2Story,2659,3,9600,Inside,60.0,0,0.0,None,70,RM,OldTown,4,Gable,87000,1095.0,0,1,0,106,1,cemt_agg
655,1118,Av,1.0,3,5,3,1,1,CBlock,1,358.0,Fin,Attchd,1977.0,1118,0,3,SLvl,1567,3,9880,Inside,76.0,0,0.0,None,80,RL,Mitchel,6,Gable,171000,1096.0,203,0,1,31,0,wood
656,1032,No,0.0,3,4,3,0,0,CBlock,1,288.0,Unf,Attchd,1950.0,1252,0,3,1.5Fin,1225,3,9600,Inside,80.0,0,0.0,None,50,RL,NAmes,6,Gable,119000,1032.0,0,1,0,58,0,vinyl
657,1148,No,1.0,3,4,3,0,0,CBlock,1,672.0,Unf,Attchd,1959.0,1148,0,3,1Story,685,3,7931,Inside,70.0,0,0.0,None,20,RL,NAmes,5,Hip,132500,1148.0,0,0,0,50,0,brick
658,833,No,0.0,3,1,3,4,1,PConc,1,228.0,Unf,Detchd,1925.0,1666,0,2,2Story,1358,4,5100,Inside,68.0,0,0.0,None,70,RM,OldTown,8,Hip,161000,588.0,192,1,0,83,1,cemt_agg
659,1366,Mn,1.0,4,6,4,3,1,PConc,2,725.0,Fin,BuiltIn,2001.0,1947,1,5,2Story,1461,4,9720,CulDSac,68.0,1,134.0,BrkFace,60,RL,CollgCr,9,Gable,274000,1357.0,168,1,0,7,1,vinyl
660,912,No,0.0,3,5,3,2,1,CBlock,1,336.0,Unf,Detchd,1974.0,912,0,3,1Story,221,3,8521,FR2,70.0,0,0.0,None,20,RL,Sawyer,5,Gable,125000,912.0,0,0,0,43,0,wood
661,1195,No,0.0,3,1,3,0,0,CBlock,2,0.0,None,None,0.0,1195,0,3,1Story,2187,3,8741,Inside,52.0,0,0.0,None,90,RL,Edwards,5,Gable,98500,1195.0,118,0,0,61,1,wood
662,1624,No,1.0,4,6,4,2,1,PConc,2,757.0,RFn,Attchd,1994.0,1624,0,5,1Story,2504,4,12461,Corner,89.0,0,0.0,None,20,RL,NoRidge,8,Gable,262000,1624.0,0,1,0,12,1,cemt_agg
663,914,No,1.0,3,5,3,0,0,CBlock,1,444.0,Unf,Attchd,1979.0,914,0,3,1Story,855,3,6950,Inside,76.0,1,40.0,BrkFace,20,RL,CollgCr,5,Gable,134900,914.0,0,0,0,30,0,wood
664,1328,Gd,0.0,3,4,3,4,2,CBlock,1,308.0,RFn,Attchd,1959.0,1328,1,4,1Story,2258,3,16905,Inside,115.0,0,0.0,None,20,RL,Timber,5,Gable,170000,1350.0,0,1,0,48,0,vinyl
665,686,No,0.0,3,1,3,4,1,BrkTil,1,225.0,Unf,Detchd,1926.0,1461,0,3,2Story,2205,3,7155,Inside,53.0,0,0.0,None,70,RL,Crawfor,6,Gable,135000,686.0,0,1,0,81,1,wood
666,1364,No,1.0,4,5,4,4,2,PConc,2,473.0,RFn,Attchd,1990.0,2683,1,5,2Story,1158,4,9205,Inside,68.0,1,304.0,BrkFace,60,RL,NoRidge,6,Hip,290000,930.0,237,1,0,18,1,wood
667,1258,No,0.0,4,1,4,0,0,PConc,2,462.0,RFn,Attchd,2007.0,1258,0,5,1Story,1741,4,7697,Inside,64.0,0,0.0,BrkFace,20,RL,Gilbert,7,Gable,173500,1246.0,0,0,0,0,0,vinyl
668,1112,No,1.0,3,6,3,0,0,CBlock,3,230.0,Unf,Attchd,1948.0,2008,0,5,2Story,2735,5,7800,Inside,78.0,0,0.0,None,20,RL,Edwards,5,Gable,225000,896.0,103,0,0,58,1,metal
669,1187,No,1.0,3,5,3,3,1,CBlock,1,440.0,RFn,Attchd,1961.0,1187,0,3,1Story,1888,3,14357,CulDSac,68.0,1,0.0,None,20,RL,NAmes,5,Hip,140500,864.0,128,0,0,46,0,wood
670,990,No,0.0,4,6,3,0,0,PConc,1,299.0,Unf,Attchd,1996.0,990,0,4,1Story,2121,3,8775,Inside,65.0,0,0.0,None,20,RL,CollgCr,5,Gable,126000,990.0,0,1,0,13,0,vinyl
671,962,No,1.0,4,6,4,0,0,PConc,2,480.0,Unf,Detchd,1999.0,1586,1,5,2Story,1176,4,2645,Inside,24.0,0,466.0,BrkFace,160,FV,Somerst,8,Gable,170000,960.0,169,0,0,9,0,metal
672,990,No,0.0,4,5,3,0,0,PConc,1,576.0,Unf,Attchd,1996.0,990,0,5,1Story,2773,3,13568,CulDSac,43.0,2,0.0,None,20,RL,CollgCr,5,Gable,156000,990.0,224,0,0,11,0,vinyl
673,1600,Gd,1.0,3,4,3,4,2,CBlock,1,319.0,RFn,Attchd,1957.0,1600,0,3,1Story,2619,3,16321,CulDSac,47.0,1,0.0,None,20,RL,NAmes,5,Gable,207500,1484.0,288,1,0,49,1,metal
674,896,Av,0.0,4,6,4,0,0,PConc,2,590.0,Fin,Attchd,2007.0,1792,1,5,2Story,1796,4,8640,Inside,72.0,0,0.0,None,60,FV,Somerst,8,Gable,255000,896.0,184,1,0,0,0,vinyl
675,526,Gd,1.0,4,6,3,1,1,CBlock,1,297.0,RFn,BuiltIn,1973.0,988,0,3,SLvl,1598,3,1596,Inside,21.0,0,0.0,None,180,RM,MeadowV,4,Gable,94900,462.0,0,1,0,35,0,cemt_agg
676,1170,No,0.0,3,3,3,3,1,CBlock,1,338.0,RFn,Attchd,1958.0,1170,0,3,1Story,1965,3,7315,Inside,70.0,0,0.0,None,20,RL,NAmes,5,Hip,140000,1170.0,0,1,0,49,0,brick
677,714,Mn,0.0,3,1,3,0,0,BrkTil,1,216.0,Unf,Detchd,1930.0,1376,0,4,2Story,2651,3,7614,Inside,42.0,0,0.0,None,70,RM,OldTown,3,Gable,96900,738.0,0,1,0,101,1,metal
678,1154,Mn,0.0,3,4,3,1,1,CBlock,1,480.0,RFn,Attchd,1966.0,1154,1,5,1Story,609,3,11000,CulDSac,68.0,1,200.0,BrkFace,20,RL,NAmes,5,Gable,154000,1154.0,0,1,0,43,0,wood
679,909,No,0.0,3,1,4,0,0,BrkTil,2,816.0,Unf,Detchd,1992.0,1772,1,5,2Story,1990,4,10337,Inside,68.0,1,0.0,None,70,RM,OldTown,8,Hip,184900,725.0,0,0,0,97,1,vinyl
680,2084,Av,1.0,5,6,5,4,1,PConc,2,1220.0,Fin,Attchd,2007.0,2084,0,5,1Story,1053,5,14803,Inside,114.0,0,816.0,BrkFace,20,RL,NridgHt,10,Hip,385000,2078.0,188,1,0,1,1,cemt_agg
681,951,No,0.0,3,5,3,0,0,BrkTil,1,327.0,Unf,Detchd,1936.0,951,0,5,1Story,2877,3,8765,Inside,50.0,0,0.0,None,30,RM,IDOTRR,4,Gable,106500,951.0,0,1,0,70,1,wood
682,1466,Mn,1.0,4,6,4,3,2,PConc,2,810.0,RFn,BuiltIn,2000.0,2687,1,5,2Story,497,4,12720,Inside,106.0,0,150.0,BrkFace,60,RL,NoRidge,8,Gable,327000,1455.0,252,1,0,9,0,vinyl
683,2490,Gd,1.0,5,6,5,4,2,PConc,2,795.0,Fin,Attchd,2005.0,2490,0,5,1Story,514,5,11128,Corner,85.0,0,198.0,Stone,20,RL,Somerst,9,Hip,468000,2458.0,70,1,0,4,1,vinyl
684,1204,No,0.0,3,1,3,0,0,BrkTil,1,384.0,Unf,Detchd,1927.0,1666,0,3,1.5Fin,759,3,5160,Corner,60.0,0,0.0,None,50,RM,IDOTRR,6,Gable,135000,1204.0,0,1,0,82,1,metal
685,1141,No,0.0,4,1,4,0,0,PConc,1,484.0,Unf,Detchd,2005.0,1141,1,5,1Story,2474,3,13072,Inside,63.0,0,0.0,None,20,RL,SawyerW,6,Gable,142500,1141.0,0,0,0,1,0,vinyl
686,732,No,0.0,3,2,3,0,0,CBlock,1,470.0,Unf,Attchd,1968.0,1464,1,5,2Story,1193,3,8814,Inside,73.0,0,0.0,None,60,RL,NAmes,5,Gable,141000,732.0,0,1,0,40,0,metal
687,820,Gd,1.0,4,6,3,0,0,CBlock,1,0.0,None,None,0.0,1347,0,3,2Story,1415,3,7000,Inside,70.0,0,0.0,None,190,RL,Edwards,5,Gable,107500,1117.0,85,1,0,98,1,metal
688,778,No,1.0,3,5,3,0,0,CBlock,1,240.0,Unf,Detchd,1942.0,1282,0,3,1.5Fin,2048,3,4484,Corner,59.0,1,0.0,None,190,RL,SWISU,5,Gable,108500,672.0,0,1,0,65,1,wood
689,636,No,0.0,4,5,3,0,0,PConc,2,472.0,Fin,Attchd,1994.0,1320,1,5,2Story,2483,4,9019,Inside,68.0,1,0.0,None,60,RL,SawyerW,6,Gable,150000,636.0,0,1,0,12,0,vinyl
690,576,No,0.0,2,1,3,0,0,PConc,1,0.0,None,None,0.0,936,0,2,1.5Fin,2883,3,8520,Inside,60.0,0,0.0,None,50,C (all),IDOTRR,3,Gable,78000,216.0,0,0,0,90,1,metal
691,1580,No,0.0,4,1,4,0,0,PConc,2,830.0,RFn,Attchd,2008.0,1580,0,5,1Story,1111,4,11932,FR2,92.0,0,186.0,Stone,20,RL,Somerst,8,Gable,235128,1580.0,0,1,0,1,1,vinyl
692,1558,No,1.0,3,3,3,0,0,CBlock,2,440.0,Fin,Attchd,1975.0,1558,0,3,1Story,1450,3,14330,CulDSac,40.0,1,0.0,None,20,RL,CollgCr,5,Gable,163000,864.0,140,1,0,33,1,wood
693,640,None,0.0,0,0,3,0,0,CBlock,1,240.0,Unf,Detchd,1945.0,640,0,3,1Story,274,3,8777,Inside,67.0,0,0.0,None,30,RL,Edwards,3,Gable,84900,0.0,0,0,0,65,1,vinyl
694,855,No,0.0,3,5,3,2,1,CBlock,2,440.0,Unf,Attchd,1974.0,1322,1,3,2Story,413,3,2308,Inside,24.0,0,0.0,None,160,RL,NPkVill,6,Gable,147000,855.0,260,0,0,35,0,wood
695,916,No,1.0,3,5,4,4,1,PConc,1,164.0,Unf,Attchd,1915.0,1826,1,5,2Story,751,5,2500,Corner,50.0,0,0.0,None,70,RM,OldTown,7,Gable,155000,910.0,0,0,0,94,1,cemt_agg
696,1339,No,1.0,4,5,3,3,1,CBlock,2,484.0,Fin,Attchd,1990.0,1339,0,3,1Story,2897,3,8049,CulDSac,50.0,1,54.0,BrkFace,20,RL,Timber,7,Hip,180000,1309.0,0,1,0,16,0,wood
697,372,None,0.0,0,0,2,0,0,Slab,2,0.0,None,None,0.0,1092,0,2,2Story,207,2,5600,Inside,70.0,0,0.0,None,190,RM,IDOTRR,4,Hip,55000,0.0,0,0,0,80,1,vinyl
698,1146,Av,1.0,5,6,4,4,1,PConc,2,438.0,Fin,Attchd,2003.0,1146,0,5,SLvl,2269,4,9590,Corner,73.0,1,442.0,BrkFace,80,RL,Timber,7,Gable,187500,868.0,160,1,0,4,0,vinyl
699,1125,Av,1.0,3,5,3,2,1,CBlock,1,352.0,Unf,Detchd,1977.0,1125,0,5,SLvl,891,3,7200,Inside,72.0,0,255.0,BrkFace,80,RL,Edwards,6,Hip,125000,1041.0,296,0,0,33,0,metal
700,1020,No,0.0,4,3,4,4,1,CBlock,1,180.0,Fin,Attchd,1936.0,2057,1,4,1.5Fin,2863,4,11500,Inside,86.0,1,0.0,None,50,RL,Crawfor,7,Gable,250000,1017.0,0,1,0,70,1,brick
701,899,No,0.0,3,1,3,0,0,BrkTil,1,200.0,Unf,Detchd,1930.0,899,0,3,1Story,1298,3,6756,Inside,60.0,0,0.0,None,30,RM,OldTown,5,Mansard,78000,481.0,0,1,0,98,1,metal
702,828,No,0.0,3,1,3,0,0,Stone,2,0.0,None,None,0.0,1594,0,4,1.5Fin,1292,3,11426,Inside,63.0,0,0.0,None,190,RM,OldTown,4,Gable,118000,828.0,0,1,0,98,1,wood
